Pattern ID,Pattern,MB Pattern Type,S,R1,a,C2,b,R1,c,C3,d,P,e,E1,C1
139,3,s r1 o r2 c2 (property chain),FAKEURI_0000015,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28412
140,3,s r1 o r2 c2 (property chain),FAKEURI_0000015,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_48400
141,3,s r1 o r2 c2 (property chain),FAKEURI_0000015,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_15864
142,3,s r1 o r2 c2 (property chain),FAKEURI_0000015,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_18388
143,3,s r1 o r2 c2 (property chain),FAKEURI_0000015,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_32980
144,3,s r1 o r2 c2 (property chain),FAKEURI_0000015,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_50202
145,3,s r1 o r2 c2 (property chain),FAKEURI_0000015,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_17276
146,3,s r1 o r2 c2 (property chain),FAKEURI_0000016,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28197
147,3,s r1 o r2 c2 (property chain),FAKEURI_0000016,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_34741
148,3,s r1 o r2 c2 (property chain),FAKEURI_0000017,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_30031
149,3,s r1 o r2 c2 (property chain),FAKEURI_0000017,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17272
150,3,s r1 o r2 c2 (property chain),FAKEURI_0000018,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_30031
151,3,s r1 o r2 c2 (property chain),FAKEURI_0000018,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17272
152,3,s r1 o r2 c2 (property chain),FAKEURI_0000019,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28197
153,3,s r1 o r2 c2 (property chain),FAKEURI_0000019,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_34741
154,3,s r1 o r2 c2 (property chain),FAKEURI_0000019,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28088
155,3,s r1 o r2 c2 (property chain),FAKEURI_0000019,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,FAKEURI_0000212
156,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,FAKEURI_0000213
157,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,FAKEURI_0000214
158,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28088
159,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28197
160,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_88902
161,3,s r1 o r2 c2 (property chain),NCBITaxon_1736,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_171798
162,3,s r1 o r2 c2 (property chain),NCBITaxon_1736,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_50207
163,3,s r1 o r2 c2 (property chain),NCBITaxon_1485,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17968
164,3,s r1 o r2 c2 (property chain),NCBITaxon_29465,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17272
165,3,s r1 o r2 c2 (property chain),NCBITaxon_1263,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16977
166,3,s r1 o r2 c2 (property chain),NCBITaxon_1263,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15603
167,3,s r1 o r2 c2 (property chain),NCBITaxon_1263,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17191
168,3,s r1 o r2 c2 (property chain),NCBITaxon_1263,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15428
169,3,s r1 o r2 c2 (property chain),NCBITaxon_1263,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17203
170,3,s r1 o r2 c2 (property chain),NCBITaxon_189330,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16977
171,3,s r1 o r2 c2 (property chain),NCBITaxon_189330,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15603
172,3,s r1 o r2 c2 (property chain),NCBITaxon_189330,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17191
173,3,s r1 o r2 c2 (property chain),NCBITaxon_189330,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15428
174,3,s r1 o r2 c2 (property chain),NCBITaxon_189330,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17203
175,3,s r1 o r2 c2 (property chain),NCBITaxon_572511,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16977
176,3,s r1 o r2 c2 (property chain),NCBITaxon_572511,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15603
177,3,s r1 o r2 c2 (property chain),NCBITaxon_572511,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17191
178,3,s r1 o r2 c2 (property chain),NCBITaxon_572511,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15428
179,3,s r1 o r2 c2 (property chain),NCBITaxon_572511,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17203
180,3,s r1 o r2 c2 (property chain),NCBITaxon_1263,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17115
181,3,s r1 o r2 c2 (property chain),NCBITaxon_189330,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17115
182,3,s r1 o r2 c2 (property chain),NCBITaxon_572511,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17115
183,3,s r1 o r2 c2 (property chain),NCBITaxon_191303,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_48400
184,3,s r1 o r2 c2 (property chain),NCBITaxon_216816,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_48400
185,3,s r1 o r2 c2 (property chain),NCBITaxon_97478,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_48400
186,3,s r1 o r2 c2 (property chain),NCBITaxon_57037,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_48400
187,3,s r1 o r2 c2 (property chain),NCBITaxon_1730,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_30764
188,3,s r1 o r2 c2 (property chain),NCBITaxon_1730,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_30763
189,3,s r1 o r2 c2 (property chain),NCBITaxon_74426,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16802
190,3,s r1 o r2 c2 (property chain),NCBITaxon_74426,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_30769
191,3,s r1 o r2 c2 (property chain),NCBITaxon_74426,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_45969
192,3,s r1 o r2 c2 (property chain),NCBITaxon_562,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17964
193,3,s r1 o r2 c2 (property chain),NCBITaxon_216851,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15603
194,3,s r1 o r2 c2 (property chain),NCBITaxon_216851,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17115
195,3,s r1 o r2 c2 (property chain),NCBITaxon_853,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17115
196,3,s r1 o r2 c2 (property chain),NCBITaxon_853,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15603
197,3,s r1 o r2 c2 (property chain),NCBITaxon_853,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_6650
198,3,s r1 o r2 c2 (property chain),NCBITaxon_1623,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15428
199,3,s r1 o r2 c2 (property chain),NCBITaxon_39948,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15674
200,3,s r1 o r2 c2 (property chain),NCBITaxon_135858,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15674
201,3,s r1 o r2 c2 (property chain),NCBITaxon_191303,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15674
202,3,s r1 o r2 c2 (property chain),NCBITaxon_40518,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15674
203,3,s r1 o r2 c2 (property chain),NCBITaxon_823,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15674
204,3,s r1 o r2 c2 (property chain),NCBITaxon_47678,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15674
205,3,s r1 o r2 c2 (property chain),NCBITaxon_239934,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16919
206,3,s r1 o r2 c2 (property chain),NCBITaxon_116085,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16919
207,3,s r1 o r2 c2 (property chain),NCBITaxon_52225,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16919
208,3,s r1 o r2 c2 (property chain),NCBITaxon_46255,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16919
209,3,s r1 o r2 c2 (property chain),NCBITaxon_1578,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16919
210,3,s r1 o r2 c2 (property chain),NCBITaxon_52226,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16919
211,3,s r1 o r2 c2 (property chain),NCBITaxon_1623,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16919
212,3,s r1 o r2 c2 (property chain),NCBITaxon_216851,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16737
213,3,s r1 o r2 c2 (property chain),NCBITaxon_83770,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16737
214,3,s r1 o r2 c2 (property chain),NCBITaxon_69965,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16737
215,3,s r1 o r2 c2 (property chain),NCBITaxon_35832,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16737
216,3,s r1 o r2 c2 (property chain),NCBITaxon_1350,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16737
217,3,s r1 o r2 c2 (property chain),NCBITaxon_189330,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16737
218,3,s r1 o r2 c2 (property chain),NCBITaxon_1485,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16737
219,3,s r1 o r2 c2 (property chain),NCBITaxon_853,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16737
220,3,s r1 o r2 c2 (property chain),NCBITaxon_661,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_16737
221,3,s r1 o r2 c2 (property chain),NCBITaxon_561,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17687
222,3,s r1 o r2 c2 (property chain),NCBITaxon_577309,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17687
223,3,s r1 o r2 c2 (property chain),NCBITaxon_239934,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17687
224,3,s r1 o r2 c2 (property chain),NCBITaxon_2747,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17687
225,3,s r1 o r2 c2 (property chain),NCBITaxon_1265,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17687
226,3,s r1 o r2 c2 (property chain),NCBITaxon_501571,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17687
227,3,s r1 o r2 c2 (property chain),NCBITaxon_52226,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17687
228,3,s r1 o r2 c2 (property chain),NCBITaxon_817,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17687
229,3,s r1 o r2 c2 (property chain),NCBITaxon_1350,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_28631
230,3,s r1 o r2 c2 (property chain),NCBITaxon_57495,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_28631
231,3,s r1 o r2 c2 (property chain),NCBITaxon_57493,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_28631
232,3,s r1 o r2 c2 (property chain),NCBITaxon_841,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_28631
233,3,s r1 o r2 c2 (property chain),NCBITaxon_84112,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_28631
234,3,s r1 o r2 c2 (property chain),NCBITaxon_817,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_28631
235,3,s r1 o r2 c2 (property chain),NCBITaxon_119852,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_30769
236,3,s r1 o r2 c2 (property chain),NCBITaxon_469,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17405
237,3,s r1 o r2 c2 (property chain),NCBITaxon_33882,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17405
238,3,s r1 o r2 c2 (property chain),NCBITaxon_156973,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17405
239,3,s r1 o r2 c2 (property chain),NCBITaxon_118747,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17405
240,3,s r1 o r2 c2 (property chain),NCBITaxon_119852,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17405
241,3,s r1 o r2 c2 (property chain),NCBITaxon_47678,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17405
242,3,s r1 o r2 c2 (property chain),NCBITaxon_72000,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17405
243,3,s r1 o r2 c2 (property chain),NCBITaxon_296,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17405
244,3,s r1 o r2 c2 (property chain),NCBITaxon_40518,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17405
245,3,s r1 o r2 c2 (property chain),FAKEURI_0000020,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_81556
246,3,s r1 o r2 c2 (property chain),FAKEURI_0000021,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17968
247,3,s r1 o r2 c2 (property chain),FAKEURI_0000022,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17968
248,3,s r1 o r2 c2 (property chain),NCBITaxon_1006003,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_15354
249,3,s r1 o r2 c2 (property chain),NCBITaxon_1006003,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_18139
250,3,s r1 o r2 c2 (property chain),NCBITaxon_1006003,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_18139
251,3,s r1 o r2 c2 (property chain),NCBITaxon_1006003,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_15724
252,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_16243
253,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_41941
254,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_15864
255,3,s r1 o r2 c2 (property chain),NCBITaxon_39490,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_48400
256,3,s r1 o r2 c2 (property chain),FAKEURI_0000023,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28775
257,3,s r1 o r2 c2 (property chain),FAKEURI_0000023,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_166892
258,3,s r1 o r2 c2 (property chain),FAKEURI_0000024,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28775
259,3,s r1 o r2 c2 (property chain),FAKEURI_0000024,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_166892
260,3,s r1 o r2 c2 (property chain),FAKEURI_0000025,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28775
261,3,s r1 o r2 c2 (property chain),FAKEURI_0000025,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_166892
262,3,s r1 o r2 c2 (property chain),FAKEURI_0000026,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28775
263,3,s r1 o r2 c2 (property chain),FAKEURI_0000026,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_166892
264,3,s r1 o r2 c2 (property chain),FAKEURI_0000027,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_28775
265,3,s r1 o r2 c2 (property chain),FAKEURI_0000027,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_166892
266,3,s r1 o r2 c2 (property chain),NCBITaxon_1519,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_17968
267,3,s r1 o r2 c2 (property chain),FAKEURI_0000028,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_15600
268,3,s r1 o r2 c2 (property chain),FAKEURI_0000028,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,FAKEURI_0000215
269,3,s r1 o r2 c2 (property chain),FAKEURI_0000028,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,FAKEURI_0000216
270,3,s r1 o r2 c2 (property chain),FAKEURI_0000029,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,RO_0002429,,RO_0004007,CHEBI_72813
271,3,s r1 o r2 c2 (property chain),FAKEURI_0000029,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_24996
272,3,s r1 o r2 c2 (property chain),FAKEURI_0000030,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_28197
273,3,s r1 o r2 c2 (property chain),FAKEURI_0000031,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_28197
274,3,s r1 o r2 c2 (property chain),FAKEURI_0000032,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_28197
275,3,s r1 o r2 c2 (property chain),FAKEURI_0000033,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_28197
276,3,s r1 o r2 c2 (property chain),FAKEURI_0000034,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_28197
277,3,s r1 o r2 c2 (property chain),FAKEURI_0000035,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_28197
278,3,s r1 o r2 c2 (property chain),FAKEURI_0000036,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_28197
279,3,s r1 o r2 c2 (property chain),FAKEURI_0000037,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_28197
280,3,s r1 o r2 c2 (property chain),FAKEURI_0000038,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_9606,and,BFO_0000067,,RO_0002234,CHEBI_28197
